Latitude,Longitude
32.8129,-86.9313
32.7764,-86.8861
32.7264,-86.8389
32.7229,-86.8371
32.6859,-86.7919
32.7923,-86.9063
32.6808,-86.7908
32.6746,-86.7891
32.7883,-86.9036
32.745,-86.8568
32.8193,-86.9402
32.8082,-86.9244
32.8047,-86.9192
32.8029,-86.9167
31.9442,-88.302
31.7806,-88.256
31.873,-88.3209
31.9519,-88.2997
31.9441,-88.302
31.9826,-88.29
31.8919,-88.315
31.7217,-88.3059
32.0056,-88.2891
32.2485,-88.1686
31.967,-88.288
31.7722,-88.3291
31.9666,-88.2883
31.7467,-88.3171
31.7151,-88.2974
32.24,-88.3995
31.7834,-88.4609
31.843,-88.224
32.1845,-88.3361
32.09,-88.2266
32.1898,-88.3481
31.8098,-88.3106
32.0512,-88.2403
31.9523,-88.2995
32.0764,-88.2251
32.2334,-88.1687
32.2394,-88.1696
31.7729,-88.3184
31.8914,-88.3154
31.8631,-88.3196
32.077,-88.2249
32.0512,-88.2405
31.9789,-88.2887
31.6419,-87.6918
31.627,-87.6492
31.6956,-87.7682
31.7567,-88.0884
31.7025,-87.8499
31.6076,-87.6299
31.6166,-87.64
31.5848,-87.6016
31.7375,-88.0011
31.6285,-87.6533
33.2137,-85.9795
33.1904,-86.0518
33.1728,-86.0461
33.4918,-85.7512
33.4692,-85.8362
33.1787,-86.0549
33.5903,-85.6859
33.5955,-85.7054
34.7097,-87.7527
34.7707,-87.6673
34.741,-87.9209
34.7126,-87.7179
34.7791,-87.6697
32.9997,-86.0661
33.0208,-86.0606
32.9802,-86.0537
32.968,-86.0101
32.9705,-86.0146
33.0369,-86.0547
32.986,-86.065
33.0691,-86.055
33.0734,-86.0541
33.1,-86.0447
34.6438,-85.6129
34.4689,-85.7194
34.5768,-85.6564
34.3562,-85.8157
34.6462,-85.6117
34.5869,-85.6473
34.5897,-85.6451
34.5476,-85.6829
34.4341,-85.7529
32.4474,-86.408
34.0455,-86.058
33.9733,-86.1132
34.1269,-85.9827
34.0327,-86.0756
34.1942,-85.9488
34.0169,-86.0045
34.0049,-86.0826
34.0291,-86.0265
33.6942,-87.7036
33.6342,-87.661
33.6525,-87.6651
33.6773,-87.5937
33.6918,-87.7218
33.6902,-87.5768
33.6894,-87.7564
33.6804,-87.6794
33.6844,-87.8363
33.6804,-87.5902
33.6895,-87.8843
33.6886,-87.8896
33.6831,-87.898
33.6852,-87.8489
33.6873,-87.8631
33.6943,-87.7374
33.6844,-87.7681
33.656,-87.6122
33.6879,-87.8759
34.4878,-87.825
34.438,-87.8851
34.4095,-87.7561
34.377,-87.7601
34.4659,-87.8676
34.3419,-87.7668
34.327,-87.7711
34.4914,-87.8007
34.328,-87.7851
34.3321,-87.7712
34.3286,-87.779
32.9942,-88.0835
33.0042,-88.0782
32.7747,-88.0357
33.0233,-88.1102
33.6207,-86.9747
33.5736,-86.9039
33.6523,-86.9743
33.4721,-86.9311
33.3261,-86.9072
33.3218,-86.9029
33.3145,-86.9029
33.5762,-86.9116
33.6803,-86.9731
33.5544,-86.5726
33.3344,-86.9537
33.3551,-87.0125
33.5785,-86.811
33.5131,-86.8492
33.3202,-86.9024
33.5478,-86.6596
33.5321,-86.7327
33.5496,-86.8812
33.3356,-86.9421
33.3374,-86.927
33.3358,-86.9426
33.3441,-86.8754
33.5142,-86.8716
33.3298,-86.9126
33.5379,-86.694
33.6143,-86.9682
33.5461,-86.6358
33.3319,-86.9917
33.3415,-86.9046
33.3969,-86.7792
33.5186,-86.6747
33.536,-86.6461
33.333,-86.9839
33.3028,-87.0695
33.5316,-86.8246
33.6812,-86.5378
33.6617,-86.5695
33.5594,-88.1085
33.9943,-88.0943
33.9914,-88.0922
33.5587,-88.145
33.5872,-87.9728
33.9262,-88.1418
33.9291,-88.136
33.9604,-88.1076
34.0067,-88.0715
33.8864,-88.2067
33.8859,-88.223
33.6023,-87.9618
33.5601,-88.1166
33.8871,-88.1861
34.0165,-88.1989
33.5426,-88.2516
33.5579,-88.1883
34.0213,-88.0636
33.9323,-88.1321
33.6148,-88.2433
33.5942,-88.2643
34.8309,-87.3174
34.8586,-87.417
34.8515,-87.4001
34.8163,-87.6627
34.8214,-87.2833
34.8169,-87.266
34.824,-87.6476
34.8101,-87.665
34.8096,-87.2386
34.8274,-87.3062
32.6558,-85.4865
32.6311,-85.4972
32.6065,-85.5079
32.6218,-85.5052
32.5915,-85.4553
32.7096,-85.5364
32.6749,-85.4868
32.5716,-85.5008
34.8028,-87.2003
34.8003,-87.2244
34.8034,-87.1939
32.3853,-85.7614
32.3753,-85.8374
32.3981,-85.9163
32.3903,-85.8946
32.399,-85.9297
32.476,-85.6761
32.3986,-85.7444
32.4158,-85.9453
32.3893,-85.7563
32.3813,-85.8265
32.3999,-85.7407
34.2557,-87.8687
34.1345,-87.9904
34.1845,-87.9385
34.1943,-87.9266
34.2316,-87.9069
34.2738,-87.8433
34.3108,-87.7865
34.1605,-87.9734
34.1969,-87.9252
34.2756,-87.8369
34.0853,-88.0198
34.1666,-87.9663
34.1878,-87.9336
34.2088,-87.9195
30.7885,-88.2912
30.7312,-88.1745
30.9183,-88.1992
30.6254,-88.2247
30.441,-88.1114
30.7332,-88.0529
30.7785,-88.2561
30.7742,-88.2428
30.697,-88.1044
30.7198,-88.1486
30.8156,-88.347
31.0896,-88.2617
31.0699,-88.0255
30.7181,-88.2099
31.5468,-87.515
31.497,-87.3194
31.5065,-87.4422
31.4995,-87.3934
31.5199,-87.4989
32.3694,-86.3336
32.3618,-86.1873
32.3653,-86.2092
33.228,-88.3019
33.0857,-88.1335
33.1676,-88.2602
33.4183,-88.222
33.0406,-88.1448
33.439,-88.2378
33.0494,-88.129
33.4755,-88.2489
33.416,-88.217
33.1537,-88.1781
33.4139,-88.2116
33.4056,-88.1763
33.4016,-88.137
33.4065,-88.2001
33.4034,-88.1161
33.0486,-88.1244
33.0414,-88.2825
33.3041,-88.2661
33.3634,-88.0212
33.2121,-88.2544
33.1651,-88.19
33.4049,-88.1033
33.4528,-88.2157
33.2165,-88.2373
33.3132,-87.8941
33.3192,-87.9081
33.3241,-87.9104
33.402,-88.0706
33.2875,-87.8643
33.3678,-87.9848
33.3837,-88.0258
33.1645,-88.2607
33.0401,-88.1808
33.0232,-88.1824
33.0463,-88.1353
33.1743,-88.2007
33.0531,-88.1226
33.0645,-88.1332
33.2933,-88.2653
33.3168,-88.0488
33.1965,-88.1017
33.2768,-88.0922
33.1034,-88.1415
33.337,-88.0307
33.2931,-88.0742
33.0937,-86.8495
33.1605,-86.6343
33.2863,-86.8909
33.3064,-86.9034
33.3464,-86.4486
33.3515,-86.4723
33.3184,-86.3964
33.1321,-86.6943
33.0916,-86.8358
33.0922,-86.8203
33.0888,-86.8698
33.1388,-86.6891
33.2265,-86.55
33.1578,-86.6393
33.2527,-86.4699
33.2868,-86.4266
33.2588,-86.4551
33.1532,-86.6552
33.2264,-86.5402
33.3256,-86.7061
33.2892,-86.7628
33.3328,-86.4193
33.0699,-86.8886
33.0823,-86.8782
33.1901,-86.5992
33.2742,-86.4492
33.2867,-86.4409
33.2101,-86.5819
33.0616,-86.9024
33.0846,-86.8757
33.2738,-86.8662
33.5953,-86.3702
33.5689,-86.5042
33.5961,-86.3463
33.6053,-86.232
33.593,-86.4176
33.5786,-86.4604
33.5789,-86.4564
33.5845,-86.4391
33.5959,-86.3917
32.5696,-88.1998
32.4827,-88.313
32.4977,-88.2987
32.4196,-88.2496
32.4388,-88.2633
32.3829,-88.198
32.4121,-88.2301
32.4277,-88.2642
32.4425,-88.2635
32.8131,-88.1841
32.312,-88.1785
32.6183,-88.3054
32.5914,-88.3053
32.3457,-88.1856
32.4338,-88.2647
32.3627,-88.1902
32.6046,-88.3073
32.9773,-88.2032
32.9756,-88.203
32.8087,-88.1948
32.5632,-88.2163
32.485,-88.3045
32.5979,-88.2225
32.9509,-88.2877
32.8076,-88.2034
32.511,-88.299
32.6114,-88.3062
32.3591,-88.1893
32.3547,-88.1881
32.3927,-88.2036
32.4095,-88.2247
32.9429,-88.2542
32.8757,-88.2049
32.9752,-88.205
33.2806,-86.348
33.185,-86.3022
33.456,-86.1179
33.4899,-85.9911
33.4862,-85.9767
33.4462,-86.1097
33.4497,-86.1131
33.428,-86.1302
33.2012,-86.3075
33.5869,-86.0864
33.3336,-86.1928
33.5838,-86.0343
33.2788,-86.3531
33.4209,-86.1197
33.4467,-86.0688
33.3219,-86.2042
33.4911,-86.0078
33.4908,-86.0034
33.1662,-86.2066
33.5933,-86.1797
33.3719,-86.1668
32.8386,-85.7683
32.8929,-85.8059
32.9591,-86.0003
32.748,-85.6044
32.8838,-85.8213
32.9198,-85.9565
32.9036,-85.7641
32.8339,-85.756
32.901,-85.8894
32.8602,-85.7764
32.8478,-85.7794
32.932,-85.7467
32.888,-85.7712
32.8813,-85.8415
32.7709,-85.6387
32.7992,-85.6889
32.8885,-85.8736
32.892,-85.8768
32.907,-85.9233
32.9122,-85.9468
32.815,-85.7151
32.8862,-85.8693
32.8868,-85.8124
33.922,-89.7383
34.1133,-89.8004
34.179,-89.6482
34.1123,-89.8166
34.1145,-89.7911
34.116,-89.7808
34.0795,-89.8907
33.969,-89.6899
33.9363,-89.7197
33.9521,-89.7014
34.1275,-89.717
34.1106,-89.7625
34.0976,-89.8665
34.1351,-89.6794
34.1256,-89.7281
34.1353,-89.6904
34.1067,-89.8301
34.1338,-89.6553
34.1869,-89.6549
34.1668,-89.6379
33.9609,-89.6921
33.8553,-89.7848
34.0543,-89.8865
34.066,-89.8898
32.8436,-90.4044
32.8424,-90.3985
32.7377,-90.4981
32.8322,-90.3825
32.8369,-90.2403
32.832,-90.3532
32.8317,-90.3021
32.831,-90.3607
32.8314,-90.3688
32.8695,-90.0847
36.9181,-90.4644
35.0808,-84.0268
35.1183,-84.2421
35.0755,-84.0101
35.0804,-84.0073
35.0197,-84.1951
35.065,-84.062
35.0674,-84.1866
35.0257,-84.1241
35.0521,-84.0722
35.0145,-84.3071
35.0383,-83.762
35.0386,-83.7688
35.0387,-83.7785
35.0399,-83.7979
35.0405,-83.789
35.036,-83.7486
35.0231,-83.6889
35.0438,-83.8796
35.0337,-83.8475
35.4899,-83.0053
35.3946,-83.2977
35.4317,-83.0832
35.376,-83.2361
35.3937,-83.1723
35.4285,-83.1
35.4073,-83.1237
35.4258,-83.107
35.1571,-83.3135
35.1445,-83.3098
35.1379,-83.3164
35.1256,-83.3224
35.1564,-83.4612
35.0728,-83.2317
35.1776,-83.3504
35.1473,-83.3091
35.0843,-83.2649
35.4825,-95.1123
34.6172,-83.1722
34.6692,-83.1094
34.6654,-83.1226
34.6684,-83.1158
34.6854,-83.1524
34.683,-83.127
34.8684,-83.1551
34.8036,-83.2484
34.7601,-83.2481
34.7032,-83.1922
34.7146,-83.2018
34.7958,-83.2496
34.8647,-83.1655
34.8626,-83.1694
34.6812,-83.1211
34.6954,-83.185
34.8551,-83.1914
34.6196,-83.1395
34.6102,-83.1509
35.1438,-84.8033
35.1329,-84.8896
36.0988,-88.4858
35.8182,-88.1825
36.2028,-87.0338
36.238,-87.0586
35.4119,-88.366
35.4639,-88.5525
35.4871,-88.4323
35.4859,-88.4414
35.7503,-89.0307
35.875,-89.1611
35.8513,-89.1657
35.8171,-89.1685
35.7821,-88.9855
35.8616,-89.1621
35.9888,-87.4897
35.9709,-89.3921
35.0278,-89.2116
36.0042,-88.9327
35.9923,-89.0632
35.9946,-89.0032
35.8149,-88.7672
35.8481,-88.7522
36.0494,-88.9912
35.0262,-85.3442
35.0171,-85.2689
35.0207,-85.2647
35.0199,-85.2591
35.08,-85.0887
35.0132,-85.1835
35.225,-89.0425
35.1784,-89.1072
35.1717,-89.114
35.2467,-89.0133
35.2273,-89.0393
35.184,-89.1015
35.1148,-89.1546
35.1199,-89.1503
35.0765,-89.187
35.0936,-89.1726
35.2361,-89.0275
35.232,-89.0331
35.0722,-89.1907
35.2544,-89.0029
35.2445,-88.1233
35.2515,-88.0832
35.2534,-88.0797
35.1265,-88.2558
35.2357,-88.1809
35.7279,-88.3908
35.8019,-88.3372
35.7472,-88.3932
35.6398,-88.2282
35.6404,-88.2419
35.7213,-88.3258
35.6686,-88.3816
35.7811,-88.3928
35.7079,-88.352
35.7157,-88.3367
35.7281,-88.6017
35.7077,-88.6041
35.5193,-88.2763
35.6357,-88.2032
35.6378,-88.2216
35.7399,-88.5781
35.6651,-88.4371
35.6388,-88.3573
35.6353,-88.3424
35.8177,-88.2504
35.6994,-88.3871
35.6945,-88.3868
35.6888,-88.3863
35.7939,-88.3913
35.7084,-88.388
35.676,-88.3698
36.269,-88.3353
36.3599,-88.3344
36.3938,-88.3336
36.3996,-88.3335
36.2762,-88.3289
36.176,-88.4438
36.2935,-88.3218
36.3814,-88.3339
35.9671,-83.9207
35.9678,-83.9307
35.9593,-83.9626
35.9966,-83.7144
36.0093,-83.8234
35.7143,-89.566
35.7244,-89.5627
35.9415,-89.4141
35.7215,-89.5637
35.9325,-89.4166
35.0001,-86.5764
35.0992,-86.5685
35.8495,-84.2688
35.8017,-84.3148
35.7851,-84.3421
35.7079,-88.6273
35.6881,-88.7181
35.6994,-88.6893
35.7925,-88.7912
35.7164,-88.8535
35.7719,-88.8276
35.6818,-88.7335
35.6669,-88.7565
35.7611,-88.6666
35.78,-88.6977
35.6167,-88.7977
35.7794,-88.8149
35.3938,-84.7189
35.5297,-84.5855
35.0751,-88.5452
35.2337,-88.398
35.2319,-88.4018
36.3481,-89.0684
36.3845,-89.0626
36.2606,-89.0503
36.421,-89.0685
35.7102,-87.7982
35.1027,-84.657
35.0428,-84.3868
35.0232,-84.3587
35.0222,-84.3177
35.0838,-84.3821
35.0241,-84.352
35.0234,-84.3411
35.0551,-84.3923
35.2795,-90.0098
35.197,-89.6585
35.2822,-89.9811
36.5636,-82.0773
36.5647,-82.0739
36.5672,-82.0511
36.575,-82.2836
36.4774,-82.4868
36.579,-82.2751
35.5126,-89.7092
35.3094,-87.9364
35.9868,-87.1064
36.3077,-86.4409
36.2982,-86.4433
38.0313,-78.5959
36.6001,-82.2335
36.7961,-81.6787
36.8236,-81.5133
36.823,-81.522
36.8876,-81.3744
36.8286,-81.5045
36.8121,-81.5664
36.8232,-81.5134
36.5977,-82.239
36.7049,-81.9541
36.6827,-82.0335
36.6159,-82.2
36.6121,-82.2077
36.6598,-82.066
36.7883,-81.7066
36.929,-81.1953
36.9017,-81.3227
36.9463,-80.9118
36.9473,-80.8973
36.927,-81.2045
36.9526,-80.8708
35.29673,-82.49028
35.26014,-82.61715
35.34,-83.23165
35.37584,-83.24748
35.603,-82.93906
35.53214,-82.96776
35.23104,-83.13701
35.2113,-83.14888
35.2509,-82.67678
35.62307,-82.89829
35.28353,-83.13557
35.53422,-82.96949
35.54891,-82.82184
35.2,-83.14047
35.3199,-83.17488
35.86353,-82.03668
35.47431,-82.94862
35.45259,-82.29726
35.3156,-83.17811
35.45653,-83.33562
35.2957,-83.16603
35.26285,-83.12486
35.91567,-82.25047
36.01989,-82.14958
35.37768,-82.305
35.22811,-82.42448
35.31796,-83.17577
35.28309,-82.42557
35.34514,-82.60475
35.49424,-82.95978
35.453,-82.28978
35.2088,-82.4062
35.47507,-83.03725
35.21975,-82.74147
35.90552,-82.61575
33.89,-85.55
33.86,-85.51
33.76,-85.59
33.71,-85.58
33.69,-85.65
33.65,-85.64
33.65,-85.63
33.83,-85.63
33.83,-85.61
33.97,-85.47
33.97,-85.57
34.4213,-94.2791
35.59,-92.11
35.74889,-93.81667
31.28972,-92.70611
31.6175,-92.54611
31.4525,-92.38972
31.61444,-92.54444
31.44944,-92.36194
31.45361,-92.39056
31.5819,-92.5359
31.4531,-92.3897
31.4496,-92.3623
30.08333,-92.5425
31.06889,-92.56194
31.08222,-92.54722
31.08222,-92.55028
31.08278,-92.54222
31.08194,-92.54444
33.1194,-89.125
34.4409,-94.3116
33.5012,-94.4228
39.10355,-76.97181
39.07261,-77.12439
39.01716,-77.05597
32.8633,-84.40932
34.47336,-83.7424
33.11226,-84.00636
33.02568,-85.07592
33.02176,-85.08288
34.67439,-83.9031
34.28909,-83.06222
33.93638,-84.74285
34.5297,-83.9419
34.36956,-83.23749
34.59436,-83.34688
33.10201,-84.34052
33.67332,-82.49059
34.03276,-84.09941
38.68107,-77.25346
35.14634,-89.98601
38.91594,-76.92719
38.86494,-76.9955
38.9055,-77.09203
38.87626,-76.99355
38.77014,-76.32045
38.91388,-76.65439
38.85431,-76.97407
38.85436,-76.97407
38.86861,-76.99784
34.52978,-83.97818
31.58579,-83.52785
33.96602,-83.73974
30.83598,-83.9903
30.83596,-83.98516
33.9955,-84.33716
34.02666,-84.3319
33.92053,-84.32703
33.91204,-84.28525
33.36801,-84.80244
33.37052,-84.80087
32.29343,-84.02719
31.30139,-82.246
34.52745,-83.97949
32.0088,-81.29141
40.80043,-74.78598
40.90776,-74.35976
40.7544,-89.6316
40.70326,-89.67066
40.74511,-89.55906
40.71408,-80.54583
40.89723,-73.91679
40.8576,-73.82233
40.90029,-73.89694
40.7328,-73.5884
40.80078,-73.89859
40.76443,-73.76384
40.76049,-73.75068
40.76718,-73.7439
40.7217,-73.73105
40.77239,-73.76747
40.69865,-73.82807
40.59694,-95.78889
40.37129,-90.19062
40.59075,-74.08837
40.5134,-74.19672
40.63468,-74.08794
40.28504,-90.51704
40.3181,-74.43841
40.58493,-74.47294
40.43326,-74.27436
40.5082,-74.27463
40.3885,-73.98311
40.36006,-74.23628
40.39561,-74.00035
40.30513,-73.99871
40.24054,-90.49935
39.85213,-91.00237
40.01505,-75.0103
40.07962,-80.76046
40.10489,-80.71381
40.09592,-80.72179
40.04475,-80.7345
40.02983,-80.74221
39.98301,-80.74059
40.00903,-90.73068
39.65313,-87.06108
39.6416,-81.54432
39.91778,-91.52972
39.88883,-82.51314
39.84352,-86.43055
39.60065,-90.2918
39.80837,-83.98962
39.8075,-90.90569
39.61957,-75.74553
39.58056,-75.63804
39.7205,-75.5808
39.78305,-94.91528
39.60071,-90.31069
39.60829,-76.11257
39.70408,-75.79979
39.25225,-88.75929
39.55258,-81.53714
39.43236,-81.54269
39.35262,-86.11128
39.6089,-86.35455
39.43322,-86.39253
39.33228,-87.49448
39.47017,-87.46403
39.5093,-87.17188
39.37755,-87.15933
39.48898,-87.11863
39.45913,-87.19667
39.44858,-87.18153
39.44517,-87.21283
39.43964,-100.49305
39.35385,-81.99836
39.35082,-81.99623
39.38603,-82.06357
39.19277,-82.00678
39.33493,-82.1008
39.3123,-89.14898
39.21124,-90.04563
39.2403,-90.4656
39.34778,-87.76001
39.32207,-86.89198
39.35172,-76.11437
39.34117,-76.09303
39.1937,-77.00455
39.18248,-75.54632
39.09708,-75.50307
39.24245,-75.58652
39.17178,-86.53267
39.30247,-86.51862
39.31045,-86.4812
39.24947,-86.43965
39.24772,-86.44118
39.08449,-77.42158
39.12467,-76.9061
39.14172,-77.04333
38.9542,-77.13007
39.09592,-77.44467
39.33763,-86.1539
39.31153,-86.35377
39.31128,-86.35342
39.31187,-86.35342
39.30913,-86.35068
39.31543,-86.11652
39.18213,-86.33568
39.22597,-86.35783
39.14343,-86.2275
39.14345,-86.22852
39.32433,-86.158
38.99667,-92.58805
39.0857,-85.16157
39.00411,-84.26106
39.02827,-84.06487
39.14005,-84.02252
39.05035,-90.4919
39.08637,-87.31942
38.86575,-76.5636
38.87547,-76.56375
38.97045,-94.56383
38.95806,-94.5775
38.97664,-89.09401
38.89229,-88.70323
39.02058,-88.85269
39.02796,-82.03511
39.01469,-82.06831
39.04802,-81.80525
39.03192,-82.0286
38.98052,-85.70583
38.98043,-85.70428
39.03352,-85.70417
38.92933,-85.77765
39.00075,-85.72168
39.0557,-85.5492
39.01685,-85.61073
39.003,-85.70567
38.97542,-87.80529
38.98725,-88.1606
39.07125,-87.09098
39.13343,-86.8359
39.0637,-87.23257
39.00386,-76.8509
38.84365,-86.09528
38.96532,-92.58551
38.63257,-82.34389
38.6381,-82.34637
38.85009,-89.45589
38.71997,-82.80355
38.71868,-82.80231
38.92858,-90.24611
38.72377,-89.95667
38.85511,-90.02997
38.88531,-90.16595
38.76408,-89.69926
38.69515,-90.06583
38.90034,-90.18657
38.67983,-89.92123
38.79632,-89.97553
38.72383,-89.97542
38.90548,-77.08405
38.76653,-86.55862
38.89005,-86.5936
38.71732,-86.33188
38.74193,-86.51288
38.71433,-86.3295
38.71167,-86.3275
38.73722,-90.52722
38.8787,-77.1019
38.74448,-85.68063
38.74193,-88.3564
38.67405,-86.7972
38.88405,-86.87894
38.834,-86.69118
38.81442,-90.36803
38.70307,-90.39046
38.77167,-90.27639
38.48167,-90.72028
38.61167,-82.40938
38.42055,-82.48967
38.45915,-82.49745
38.43223,-82.43454
38.44836,-82.50341
38.50863,-82.50466
38.51499,-82.67059
38.40768,-82.57241
38.80927,-82.64181
38.7041,-82.47562
38.42209,-82.49199
38.5748,-85.82798
38.54215,-88.81899
38.42878,-86.21733
38.70525,-86.01342
38.487,-86.03282
38.5308,-83.3852
38.68556,-91.40528
38.44623,-86.593
38.55477,-86.46132
38.59342,-90.06419
38.49098,-90.02822
38.56428,-90.04503
38.57894,-90.06387
38.47652,-90.06365
38.5354,-90.06376
38.62148,-90.02992
38.65089,-90.01403
38.41927,-85.62275
38.49518,-85.64172
38.46395,-85.95198
38.42249,-88.03191
38.31883,-87.11452
38.39937,-87.25107
38.31185,-87.6187
38.3013,-87.65317
38.30783,-87.73055
38.27933,-87.0578
38.28117,-87.0556
38.14336,-90.082
38.12931,-90.13706
38.20162,-90.11897
38.36617,-88.91474
38.43932,-88.80201
38.43883,-88.78357
38.45337,-88.78346
38.41013,-88.97087
38.3896,-86.64787
38.33385,-86.55138
38.25557,-86.3814
38.05723,-86.2591
38.04315,-86.23865
38.0231,-86.19487
38.13547,-86.14915
38.22153,-86.12223
38.3536,-86.11292
38.28182,-86.00432
38.2825,-86.22622
38.22832,-85.96617
38.39268,-86.15982
38.37933,-86.189
38.3577,-86.15517
38.36718,-86.17985
38.04588,-85.97817
38.04838,-85.97758
38.03375,-86.05078
38.33563,-85.85125
38.39002,-85.98537
38.24753,-85.91548
38.27607,-77.20389
38.1937,-83.4197
38.2353,-84.8786
38.0259,-78.5562
38.0588,-79.7361
38.10068,-86.48323
38.22313,-86.67145
38.0903,-88.18016
37.97369,-88.2181
37.94887,-87.4465
37.93903,-87.31032
38.00553,-87.37965
37.9504,-87.36448
37.95613,-87.76697
38.19795,-89.69392
37.87669,-89.75229
37.877,-89.77063
37.89144,-89.77035
37.9062,-89.80733
37.90623,-89.8266
38.00229,-89.32595
38.0427,-84.4595
37.87988,-87.05008
37.8799,-87.04645
37.86372,-87.21525
37.88985,-87.05937
38.1188,-87.0276
37.9972,-87.60813
37.96758,-87.63043
37.967,-87.63158
38.03445,-87.56212
37.92523,-87.67603
38.0744,-89.04931
38.03076,-89.10464
37.98685,-89.06748
38.05998,-88.91884
37.9476,-83.6043
37.845,-92.07611
37.7623,-75.764
37.6964,-85.9634
37.68043,-89.38958
37.82653,-89.23588
37.75415,-89.35198
37.6653,-89.27722
37.69465,-89.35233
37.70948,-89.35224
37.66578,-89.38937
37.60667,-89.29619
37.74097,-89.4268
37.60667,-89.20075
37.8303,-83.826
37.7231,-84.2771
37.90146,-88.3286
37.82726,-88.42017
37.66579,-88.38341
37.6291,-88.402
37.70938,-88.62482
37.72404,-88.62472
37.68052,-88.43864
37.72417,-88.7533
37.82538,-89.01142
37.69273,-88.86481
37.7814,-89.06797
37.79759,-88.82656
37.79603,-89.14234
37.73824,-89.12359
37.67757,-88.93735
37.69279,-88.91963
37.81139,-88.91894
37.72235,-88.93718
37.76828,-88.80827
37.7417,-83.4904
37.6112,-79.1424
37.58639,-90.46361
37.24111,-90.97111
37.35472,-89.51333
37.32833,-89.80222
37.30333,-89.83028
37.39111,-89.75556
37.31861,-89.52722
37.36861,-89.50833
37.34722,-89.53389
37.38278,-89.74917
37.34944,-89.83611
37.35389,-89.84167
37.36222,-89.8075
37.32444,-89.79055
37.34611,-89.80389
37.33917,-89.59583
37.43028,-89.46861
37.34444,-89.51361
37.38472,-89.86083
37.41647,-88.35235
37.59198,-88.18047
37.24044,-88.59312
37.3726,-88.61076
37.28419,-88.52289
37.18167,-88.50042
37.21101,-88.51964
37.56262,-88.53304
37.54841,-88.70027
37.54815,-88.68223
37.59204,-88.60809
37.44609,-88.90227
37.37262,-88.90275
37.42764,-89.01116
37.40199,-88.88387
37.5474,-89.27916
37.38602,-89.1846
37.59269,-89.25875
37.47589,-89.26
37.48986,-89.35387
37.41537,-89.37107
37.38711,-89.23974
37.54725,-89.29839
37.46005,-89.33507
37.5793,-89.20178
37.38693,-89.27929
37.43065,-89.16562
37.54926,-89.25939
37.38472,-89.87583
37.4168,-84.0082
37.38611,-78.84111
37.3699,-78.81
37.4135,-83.6894
37.3621,-84.3156
37.16917,-93.15278
37.22417,-94.28833
37.27667,-94.20361
37.07917,-94.12083
37.25722,-94.94917
37.22617,-89.44554
37.24039,-89.4448
37.16691,-89.35324
37.32759,-89.31593
37.03619,-89.33523
37.1113,-84.12
37.16625,-89.2033
37.11945,-89.18501
37.11965,-89.20341
37.16634,-89.22174
37.16595,-89.26025
37.16621,-89.1848
37.16346,-89.14703
37.18889,-90.47556
37.23139,-90.45417
36.9575,-90.44722
37.1174,-82.8546
37.23472,-89.52111
36.9604,-85.9276
36.80528,-89.94444
36.79667,-89.95083
36.77778,-89.96167
36.90833,-92.09583
36.8807,-88.3352
36.55028,-91.88389
36.67861,-91.77889
36.65194,-91.69778
36.85083,-91.78528
36.83167,-91.74611
36.81889,-94.33805
36.8056,-87.875
36.67083,-93.33555
36.7355,-83.6726
36.90472,-90.48028
36.78833,-90.44278
36.92139,-90.46139
36.72667,-90.38333
36.62056,-91.29028
36.61194,-91.25611
36.60305,-91.48139
36.79944,-91.32861
36.68361,-91.34778
36.67167,-90.81
36.74722,-90.80278
36.6782,-88.9755
36.60917,-94.44667
36.51889,-94.48722
36.6209,-88.2739
36.4997,-87.838
36.4676,-86.4564
36.5533,-89.1853
36.4955,-87.3815
36.51111,-90.09583
36.48972,-90.14194
36.55833,-90.05361
36.485,-90.11139
36.4839,-83.6625
36.5256,-83.2198
36.4943,-81.1302
36.392,-78.9767
36.3958,-79.335
36.2959,-82.1289
36.3831,-91.8189
36.3372,-93.542
36.2862,-92.3398
36.46778,-90.15139
36.14926,-87.11491
36.1689,-86.7846
36.16501,-86.77353
36.1733,-82.846
36.1537,-87.3615
36.0122,-93.7231
36.1128,-84.1971
36.0787,-81.9231
36.1191,-90.5623
36.1301,-80.2569
36.043,-91.115
36.0787,-79.7886
36.0437,-79.3984
36.0592,-79.1181
36.0377,-78.8749
35.9857,-94.2144
35.9993,-88.9301
35.9925,-83.9374
35.8629,-92.1535
35.9177,-93.2231
35.9542,-81.5467
35.9175,-92.7033
35.8432,-86.4165
35.7899,-78.6504
35.8089,-80.8728
35.8938,-86.8992
35.7826,-83.5209
35.794,-80.2121
35.7472,-81.7055
35.8281,-90.6319
35.6899,-75.727
35.6869,-83.9256
35.7016,-79.2579
35.6359,-80.5229
35.5908,-77.3767
35.663,-81.2144
35.7,-82.4
35.6833,-82.3833
35.6932,-85.462
35.76671,-88.28038
35.5801,-89.2864
35.5529,-82.9785
35.5122,-93.8919
35.569,-93.4612
35.70024,-94.14035
35.5795,-94.2464
35.4464,-93.0358
35.5424,-92.029
35.4916,-86.0745
35.4924,-83.4922
35.4922,-89.7575
35.3358,-81.556
35.2548,-91.7458
35.4516,-80.79914
35.2483,-80.8331
35.2358,-87.787
35.2635,-92.6951
35.2024,-87.0357
35.3,-90.7714
35.2126,-90.3141
35.1954,-88.1863
35.2957,-81.1814
